scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 145.266795, 70.358895, 2.189294, 0.001263, 72.54818900000001, 163.545698, 71.467211, 2.546612, 0.001063, 74.013823, 155.084426, 72.401998, 2.573066, 0.001209, 74.975064, 177.309261, 74.698388, 2.414682, 0.001114, 77.11307, 154.516997, 86.043935, 3.13457, 0.001346, 89.178505, 238.870533, 87.643086, 2.707609, 9.87E-4, 90.350695, 168.589572, 100.910935, 5.17068, 0.00104, 106.081615, 156.364667, 102.973606, 3.268043, 0.001481, 106.24164900000001, 157.033909, 110.044955, 3.286686, 9.89E-4, 113.331641, 160.715652, 127.994912, 3.99765, 9.96E-4, 131.992562, 160.616725, 178.540391, 4.822543, 0.001215, 183.362934, 398.317622, 1088.525233, 12.270652, 0.012589, 1100.795885,104.6641558, 100.910935, 3.268043, 106.081615
1, 161.14574, 58.226003, 2.393753, 0.001349, 60.619755999999995, 159.445323, 58.963732, 2.912354, 0.001104, 61.876086, 143.645698, 60.242389, 2.020113, 0.001418, 62.262502000000005, 174.354347, 61.48884, 1.870455, 0.001223, 63.359295, 156.856785, 62.627936, 2.17307, 0.001404, 64.801006, 157.972397, 62.713294, 2.453479, 0.001293, 65.16677299999999, 154.648771, 65.774284, 2.292708, 0.001442, 68.066992, 151.337392, 67.880819, 2.347358, 0.001066, 70.228177, 161.696985, 69.425723, 2.358079, 0.00138, 71.78380200000001, 158.067784, 69.944158, 2.235955, 0.001138, 72.180113, 148.11504, 73.644433, 2.37702, 0.001195, 76.02145300000001, 151.582836, 82.805366, 2.228435, 0.001414, 85.03380100000001,67.57461989999999, 65.774284, 2.347358, 68.066992
8, 150.288624, 154.098962, 2.514471, 0.001202, 156.613433, 149.581934, 156.557356, 2.35556, 0.001255, 158.912916, 156.617087, 157.76785, 2.71005, 0.0016, 160.4779, 156.046493, 160.274939, 2.742148, 0.001388, 163.01708699999998, 155.174688, 160.574076, 2.588571, 0.001115, 163.162647, 151.944887, 161.157027, 2.253063, 0.001032, 163.41009, 162.844117, 161.478095, 2.429935, 0.001141, 163.90803, 160.353623, 162.959049, 2.621763, 0.001382, 165.58081199999998, 162.176364, 164.253869, 2.467328, 9.22E-4, 166.72119700000002, 163.113668, 175.179135, 2.775133, 0.001174, 177.954268, 153.227923, 177.960922, 2.676791, 9.02E-4, 180.63771300000002, 181.57464, 183.479628, 3.341769, 0.001493, 186.821397,166.378266, 161.478095, 2.621763, 163.90803
16, 156.421323, 305.035216, 4.2614, 0.001319, 309.296616, 149.471369, 310.332031, 2.404088, 0.001211, 312.736119, 149.270873, 311.344762, 2.47081, 0.001106, 313.815572, 153.722176, 313.346588, 2.324512, 0.001655, 315.6711, 167.365415, 334.644537, 2.675573, 0.003032, 337.32011, 188.162165, 340.777822, 2.332136, 0.001543, 343.109958, 163.504891, 342.486684, 2.472722, 0.001043, 344.959406, 165.651943, 342.916815, 2.54449, 0.001128, 345.461305, 172.537815, 354.275108, 2.38944, 0.003125, 356.66454799999997, 175.992847, 354.382778, 2.439232, 0.00114, 356.82201, 193.845189, 363.502913, 2.758018, 0.00175, 366.26093099999997, 170.384169, 365.999293, 2.911472, 0.001405, 368.910765,339.2821058999999, 342.486684, 2.47081, 344.959406
32, 175.253563, 573.869838, 2.882805, 0.001459, 576.7526429999999, 163.892051, 579.905522, 2.49027, 0.002174, 582.395792, 167.136152, 620.867042, 2.432578, 0.00143, 623.29962, 172.573036, 627.201296, 2.50543, 0.001518, 629.706726, 179.000852, 631.713621, 2.439696, 0.00118, 634.153317, 163.169735, 635.28327, 2.457202, 0.002057, 637.7404720000001, 196.409406, 645.898948, 2.543323, 0.001192, 648.442271, 172.968604, 651.860577, 2.425134, 0.00236, 654.285711, 170.51921, 660.390904, 2.874705, 0.001215, 663.2656089999999, 179.089663, 665.377659, 2.90592, 0.001403, 668.283579, 181.03655, 667.320268, 2.674507, 0.001234, 669.994775, 178.833311, 668.254846, 2.537961, 0.001327, 670.792807,641.1567871999999, 645.898948, 2.50543, 648.442271
64, 197.071671, 1339.701486, 2.384733, 0.003292, 1342.086219, 192.989079, 1365.707994, 3.177383, 0.001262, 1368.885377, 182.924365, 1393.733312, 2.393186, 0.001263, 1396.126498, 180.029464, 1393.774233, 3.052682, 0.001178, 1396.826915, 195.413958, 1394.176268, 2.981878, 0.001296, 1397.158146, 181.913366, 1397.863879, 2.844651, 0.002231, 1400.70853, 201.618974, 1402.543597, 2.887104, 0.001666, 1405.430701, 209.980754, 1406.013674, 2.418247, 0.003223, 1408.431921, 168.463753, 1415.077406, 2.30681, 0.001656, 1417.3842160000002, 180.404483, 1417.345525, 3.622144, 0.001181, 1420.967669, 202.25659, 1423.848934, 3.656512, 0.001844, 1427.5054460000001, 192.107223, 1434.014747, 2.288365, 0.001424, 1436.303112,1403.9425419, 1402.543597, 2.981878, 1405.430701
128, 180.883584, 2635.371323, 2.16727, 0.001519, 2637.5385929999998, 208.364313, 2670.654169, 2.194065, 0.002486, 2672.848234, 178.626987, 2673.765162, 2.260621, 0.001116, 2676.025783, 184.919368, 2687.010908, 2.669751, 0.001302, 2689.680659, 185.461773, 2704.547641, 2.317368, 0.001094, 2706.865009, 171.38062, 2732.234509, 2.230778, 0.001329, 2734.465287, 194.012838, 2759.277855, 2.207809, 0.003462, 2761.485664, 204.698031, 2943.778998, 2.927287, 0.001468, 2946.7062849999998, 205.526403, 3228.962165, 2.969951, 0.001492, 3231.932116, 200.958222, 3272.116972, 2.340858, 0.001099, 3274.45783, 207.084602, 3301.580298, 2.251948, 0.003117, 3303.832246, 203.230618, 3359.319605, 2.879612, 0.001318, 3362.1992170000003,2899.8299113000003, 2759.277855, 2.317368, 2761.485664
256, 216.242883, 5113.713966, 3.527241, 0.001169, 5117.241207, 198.458244, 5155.272994, 3.495394, 0.001295, 5158.7683879999995, 229.375619, 5166.028797, 3.613075, 0.001233, 5169.641872, 209.042978, 5167.160835, 3.456432, 0.003443, 5170.617267, 215.454082, 5188.185634, 3.863769, 0.001276, 5192.049403, 209.470577, 5191.890293, 3.539148, 0.001245, 5195.429441, 211.358116, 5273.168489, 3.516232, 0.001209, 5276.684721, 215.25552, 5285.606083, 3.667311, 0.00152, 5289.273394, 202.452433, 5349.086133, 3.673479, 0.001183, 5352.759612, 210.416541, 5357.441326, 3.513957, 0.001633, 5360.955283, 222.540847, 5497.306273, 3.769663, 0.001245, 5501.075936, 213.716382, 5525.610059, 4.216367, 0.001119, 5529.826426,5266.7255317, 5273.168489, 3.613075, 5276.684721
512, 246.664852, 11347.689065, 4.74424, 0.001241, 11352.433305, 255.346996, 11389.995161, 4.49784, 0.0014, 11394.493001, 254.28207, 12167.751296, 5.225564, 0.001006, 12172.97686, 254.202041, 12183.381823, 6.116823, 0.001728, 12189.498646, 262.640599, 12226.563888, 4.371911, 0.001141, 12230.935799, 266.505918, 12241.03874, 6.502531, 0.001386, 12247.541271, 269.978985, 12262.689844, 4.187049, 0.001279, 12266.876893, 269.725556, 12339.214063, 4.264957, 0.00106, 12343.479019999999, 256.810872, 12409.408841, 4.449503, 0.001429, 12413.858344, 274.640948, 12621.151387, 4.986282, 0.001228, 12626.137669, 259.801286, 12809.854462, 6.345401, 0.001095, 12816.199863, 260.107282, 13753.00698, 6.244074, 0.001218, 13759.251054,12270.1997366, 12262.689844, 4.986282, 12266.876893
1024, 377.961658, 32008.756584, 9.56033, 0.001305, 32018.316914, 388.585717, 32882.083104, 9.37745, 0.003612, 32891.460554, 364.151777, 33481.031217, 9.008173, 0.002365, 33490.039390000005, 389.261932, 34015.641614, 8.616215, 0.001374, 34024.257829, 387.309761, 34515.099178, 10.266601, 0.001176, 34525.365779, 371.874701, 34843.063206, 9.46081, 0.001464, 34852.524015999996, 406.005303, 36651.193929, 8.743911, 0.00108, 36659.93784, 453.117375, 36965.11285, 9.403794, 0.001244, 36974.516643999996, 393.370496, 36999.712746, 11.333058, 0.001372, 37011.045803999994, 421.109657, 39115.230538, 11.592823, 0.001194, 39126.823361, 363.496494, 39399.69319, 10.739571, 0.001465, 39410.432761, 416.520145, 40364.759348, 11.570848, 0.002849, 40376.330196,35896.6403978, 36651.193929, 9.46081, 36659.93784
