scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 165.17341, 66.682283, 2.117296, 0.001071, 68.799579, 150.347624, 72.95755, 2.744014, 0.001469, 75.70156399999999, 150.382144, 73.305359, 2.546132, 0.001227, 75.851491, 162.07397, 73.712072, 2.456738, 0.001435, 76.16881000000001, 148.496937, 82.774385, 2.743241, 0.0015, 85.51762599999999, 171.863504, 87.165901, 2.786549, 0.005421, 89.95245, 149.648561, 87.411903, 2.956262, 0.001023, 90.36816499999999, 161.69142, 103.975071, 3.486607, 8.88E-4, 107.461678, 168.242807, 105.302024, 3.321353, 0.001028, 108.623377, 171.635143, 123.436391, 3.671595, 8.74E-4, 127.107986, 165.685445, 160.912158, 5.293257, 8.82E-4, 166.20541500000002, 390.808487, 1127.670453, 12.590924, 0.014548, 1140.261377,100.2958562, 87.411903, 2.956262, 90.36816499999999
1, 149.87708, 59.295608, 2.011492, 0.001185, 61.3071, 163.577721, 59.528647, 1.96361, 0.001011, 61.492257, 154.796614, 60.17015, 1.878914, 0.0045, 62.049064, 153.282001, 60.029917, 2.074617, 0.001278, 62.104534, 178.250182, 61.25781, 2.01331, 0.002928, 63.271119999999996, 162.209144, 64.007681, 2.097784, 0.004989, 66.10546500000001, 154.777503, 63.994716, 2.516541, 0.00112, 66.511257, 156.103149, 65.887366, 2.175737, 0.001298, 68.063103, 173.071145, 66.934419, 2.161818, 0.001002, 69.096237, 180.79818, 68.407514, 2.35179, 0.003016, 70.759304, 149.097936, 73.947734, 2.405874, 0.002711, 76.353608, 177.248129, 74.135417, 3.461729, 0.001238, 77.59714600000001,66.58059490000001, 64.007681, 2.161818, 66.511257
8, 157.035657, 146.387426, 2.319251, 0.004769, 148.706677, 153.590893, 148.615929, 2.200633, 0.001124, 150.816562, 158.252457, 149.643007, 2.402092, 0.001248, 152.04509900000002, 178.18361, 157.041656, 2.473612, 0.001231, 159.515268, 175.883977, 157.42455, 2.534903, 0.001043, 159.959453, 156.6874, 160.035887, 2.418685, 0.001132, 162.454572, 150.156052, 160.958173, 2.342644, 0.001114, 163.300817, 172.268261, 160.856134, 2.709922, 0.001086, 163.566056, 159.192971, 162.123022, 2.5358, 0.001101, 164.658822, 192.400258, 162.63527, 2.354544, 0.003495, 164.989814, 158.066301, 163.753366, 2.461902, 0.001231, 166.215268, 183.991264, 169.367327, 2.717496, 0.001159, 172.084823,160.7521731, 160.856134, 2.461902, 163.300817
16, 164.882978, 290.764047, 2.376842, 0.001219, 293.140889, 161.551444, 292.200607, 2.461575, 0.001329, 294.662182, 150.901208, 293.624867, 2.371817, 0.001482, 295.996684, 160.623811, 293.696521, 2.712248, 0.004053, 296.408769, 147.758764, 294.737656, 2.250221, 0.001114, 296.987877, 156.932214, 298.179395, 2.377631, 0.001489, 300.557026, 146.376994, 298.60903, 2.330314, 0.001256, 300.939344, 164.821735, 301.772967, 2.561876, 0.001711, 304.334843, 158.711262, 302.740212, 2.431308, 0.001331, 305.17152, 175.299951, 303.590233, 2.222535, 0.001012, 305.812768, 156.429113, 304.662924, 2.460873, 0.001037, 307.12379699999997, 156.752052, 304.818826, 2.392078, 0.001305, 307.210904,300.799481, 298.60903, 2.431308, 300.939344
32, 157.953373, 520.038905, 2.452285, 0.001086, 522.49119, 152.696795, 528.960716, 2.287834, 0.005213, 531.24855, 186.630142, 529.649326, 2.302354, 0.001125, 531.95168, 162.314269, 534.22927, 2.376602, 0.001611, 536.6058720000001, 166.330873, 535.457978, 2.451318, 0.001339, 537.909296, 157.618877, 537.999135, 2.270035, 0.00113, 540.26917, 160.21117, 539.988707, 2.393043, 0.004573, 542.38175, 155.821657, 542.069767, 2.293159, 0.001606, 544.3629259999999, 159.067499, 543.900871, 2.3759, 0.001503, 546.276771, 167.708535, 545.518696, 2.388728, 0.001517, 547.907424, 160.250064, 548.48426, 2.532549, 0.004316, 551.016809, 183.337392, 558.127377, 2.334879, 0.001244, 560.462256,540.9930248, 539.988707, 2.376602, 542.38175
64, 164.23726, 1112.455206, 2.391615, 0.003412, 1114.846821, 188.098753, 1136.900561, 2.133062, 0.001102, 1139.033623, 168.983511, 1142.369829, 2.169242, 0.0015, 1144.539071, 175.351515, 1144.374138, 2.204068, 0.004604, 1146.578206, 160.053631, 1151.753083, 2.24548, 0.001296, 1153.998563, 163.135397, 1152.977333, 2.263915, 0.004758, 1155.241248, 166.152923, 1162.722551, 2.158906, 0.001433, 1164.881457, 166.098076, 1164.01374, 2.378573, 0.001488, 1166.392313, 165.687417, 1177.831785, 2.266627, 0.001445, 1180.098412, 170.168106, 1183.148204, 2.341966, 0.001305, 1185.49017, 165.001648, 1190.583053, 2.283905, 0.001263, 1192.866958, 160.801284, 1204.17485, 2.258249, 0.001284, 1206.433099,1162.9120021, 1162.722551, 2.263915, 1164.881457
128, 172.05348, 2566.722555, 2.158801, 0.001685, 2568.881356, 179.393326, 2583.17567, 2.523786, 0.00132, 2585.6994560000003, 174.844354, 2618.073114, 2.197035, 0.001489, 2620.270149, 193.242327, 2642.913654, 2.137532, 0.001452, 2645.051186, 182.266487, 2659.049676, 2.07945, 0.001269, 2661.1291260000003, 205.011463, 2663.607241, 2.088398, 0.001113, 2665.695639, 177.849377, 2674.509512, 2.298338, 0.004774, 2676.80785, 205.992995, 2697.166557, 2.231563, 0.001588, 2699.39812, 178.724603, 2701.423758, 2.17643, 0.001347, 2703.600188, 177.116584, 2701.695388, 2.140772, 0.001264, 2703.8361600000003, 173.442763, 2702.105453, 2.228234, 0.001249, 2704.3336870000003, 171.989716, 2763.286719, 2.153475, 0.001262, 2765.4401940000002,2666.5821561000002, 2674.509512, 2.197035, 2676.80785
256, 195.536494, 4874.71924, 3.334577, 0.001183, 4878.053817, 225.066922, 4960.197961, 3.539922, 0.001168, 4963.737883, 216.247811, 5073.033514, 3.31648, 0.001269, 5076.349994, 196.878, 5132.133689, 3.373195, 0.001151, 5135.506884, 222.736657, 5195.316754, 3.376606, 0.001395, 5198.69336, 235.727414, 5208.720404, 3.591824, 0.00441, 5212.312228, 205.527807, 5217.305578, 3.333183, 0.001304, 5220.638761, 211.361893, 5221.11032, 3.548003, 0.001435, 5224.658323, 201.542526, 5252.527264, 3.374178, 0.001218, 5255.901442, 224.85587, 5262.762592, 3.427457, 0.00133, 5266.190049, 210.068092, 5294.689475, 4.072605, 0.001469, 5298.76208, 238.487439, 5322.954903, 3.356909, 0.001646, 5326.311812,5185.2751004, 5217.305578, 3.427457, 5220.638761
512, 257.165511, 11273.491311, 4.151717, 0.001446, 11277.643028, 255.095658, 11448.132722, 4.796211, 0.001304, 11452.928933000001, 274.147744, 11466.257414, 3.974138, 0.001397, 11470.231552, 285.769883, 11730.159635, 4.522366, 0.001412, 11734.682001, 278.498266, 11766.829725, 4.482077, 0.001329, 11771.311802, 257.73387, 11776.435742, 3.970399, 0.004846, 11780.406141, 276.14932, 11807.557679, 4.785216, 0.001239, 11812.342895, 253.20727, 11863.88796, 5.072317, 0.00175, 11868.960277, 276.304003, 11869.314915, 4.024621, 0.00129, 11873.339536000001, 269.618836, 11875.274911, 6.366771, 0.004681, 11881.641682000001, 269.849657, 12110.580939, 6.321968, 0.003274, 12116.902907, 289.229021, 12293.432772, 4.464429, 0.001145, 12297.897201,11776.2747726, 11807.557679, 4.785216, 11812.342895
1024, 399.6705, 29464.028993, 8.831947, 0.001196, 29472.86094, 378.100229, 29868.687727, 9.271873, 0.004485, 29877.959600000002, 394.723721, 31056.716183, 8.192387, 0.00144, 31064.90857, 400.794195, 32344.722295, 9.175086, 0.004519, 32353.897381, 388.622184, 32475.864339, 8.365032, 0.003277, 32484.229371, 394.604705, 32563.322206, 9.343028, 0.001218, 32572.665234, 373.21224, 32576.77176, 9.483827, 0.001617, 32586.255587, 372.580935, 32754.709368, 7.544036, 0.001381, 32762.253404, 355.467527, 32855.978435, 9.422175, 0.001553, 32865.40061, 397.043288, 33102.04892, 9.204517, 0.001733, 33111.253437, 400.716497, 33106.0193, 9.108541, 0.001328, 33115.127841, 435.950679, 34698.830762, 8.690365, 0.003199, 34707.521127,32279.395103499992, 32576.77176, 9.204517, 32586.255587
