scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 188.200313, 90.116935, 2.965991, 0.002965, 93.082926, 152.791306, 92.165434, 2.57839, 0.001047, 94.743824, 160.966539, 99.556103, 2.952351, 0.001555, 102.508454, 157.331092, 103.195639, 3.045369, 0.001149, 106.241008, 169.148752, 104.087464, 2.854172, 0.001463, 106.941636, 165.099509, 107.460131, 2.870861, 0.001256, 110.33099200000001, 167.03389, 111.478448, 2.753562, 0.001161, 114.23201, 162.388258, 113.339345, 2.931148, 0.001198, 116.27049299999999, 152.872466, 126.461327, 3.432735, 9.34E-4, 129.894062, 186.633257, 170.889786, 4.507419, 9.62E-4, 175.39720499999999, 169.53199, 200.237766, 4.558154, 9.14E-4, 204.79592, 389.231777, 1130.718569, 12.344657, 0.012881, 1143.063226,126.13556039999999, 111.478448, 2.952351, 114.23201
1, 157.836766, 75.486524, 1.982571, 0.001132, 77.46909500000001, 152.723929, 77.65938, 2.225114, 0.002987, 79.884494, 154.462414, 78.072991, 2.023609, 0.001192, 80.0966, 155.267197, 77.9995, 2.269535, 0.001072, 80.269035, 151.058379, 77.990664, 3.216064, 0.001231, 81.206728, 158.700895, 81.204326, 2.393768, 0.001089, 83.59809399999999, 147.063258, 86.031283, 2.125166, 9.9E-4, 88.15644900000001, 160.146885, 86.208528, 2.369505, 0.001073, 88.578033, 151.052557, 86.716157, 2.473557, 0.001007, 89.189714, 144.236336, 87.729666, 2.277045, 9.66E-4, 90.006711, 151.408833, 91.940463, 2.580047, 0.003519, 94.52050999999999, 146.675855, 100.112037, 2.675787, 0.001079, 102.787824,85.55063679999999, 86.031283, 2.369505, 88.15644900000001
2, 149.484199, 113.980348, 1.95623, 0.0013, 115.93657800000001, 150.944672, 114.866712, 2.061413, 0.001193, 116.92812500000001, 161.326437, 115.259527, 2.008954, 0.002904, 117.26848100000001, 160.456461, 115.114738, 2.442824, 0.001116, 117.557562, 152.282322, 117.592127, 2.073345, 9.94E-4, 119.66547200000001, 152.016114, 117.68734, 2.169829, 0.001052, 119.857169, 155.754197, 117.754412, 2.139244, 0.001103, 119.89365600000001, 162.115765, 119.611291, 2.102647, 0.001487, 121.713938, 154.272176, 120.762899, 2.15304, 0.001361, 122.91593900000001, 160.980293, 120.813684, 2.108663, 0.001205, 122.922347, 159.583077, 120.801655, 2.132767, 9.72E-4, 122.934422, 171.688233, 126.829673, 2.258075, 0.00361, 129.087748,120.1657111, 117.754412, 2.132767, 119.89365600000001
4, 156.673726, 186.01566, 1.4114, 0.001392, 187.42705999999998, 161.576374, 189.093227, 1.377921, 0.001145, 190.471148, 150.43769, 189.887535, 1.407156, 0.001073, 191.294691, 157.370236, 190.002446, 1.43948, 0.001679, 191.441926, 158.809937, 190.244537, 1.403169, 0.001082, 191.647706, 171.373, 192.166711, 1.477874, 0.001138, 193.644585, 159.422212, 192.270691, 1.431198, 0.001151, 193.701889, 174.199692, 194.19849, 1.369665, 0.001188, 195.568155, 149.848321, 194.765172, 1.420851, 0.001158, 196.186023, 155.977114, 195.113086, 1.495758, 0.001411, 196.608844, 166.493755, 195.459839, 1.353085, 9.97E-4, 196.81292399999998, 173.818073, 196.723815, 1.423876, 0.001236, 198.147691,193.73778910000001, 192.270691, 1.420851, 193.701889
8, 161.528622, 554.546453, 2.964015, 0.002975, 557.5104680000001, 186.386279, 555.786741, 2.891454, 0.00153, 558.678195, 155.382301, 571.401689, 3.047979, 0.001131, 574.4496680000001, 156.82303, 572.467078, 2.908884, 0.00112, 575.375962, 159.041233, 574.070663, 2.975288, 0.001236, 577.045951, 157.667599, 576.073707, 4.080899, 0.0014, 580.1546060000001, 155.198962, 580.638031, 3.024118, 0.001724, 583.662149, 177.701444, 581.074257, 3.036088, 0.001137, 584.1103449999999, 163.075495, 582.710688, 3.023703, 0.001224, 585.734391, 167.325414, 586.45299, 2.996492, 0.001183, 589.449482, 174.490823, 593.771876, 3.138921, 0.001535, 596.910797, 184.915828, 602.578934, 3.06243, 0.001361, 605.641364,580.5571546000001, 580.638031, 3.024118, 583.662149
16, 219.789971, 1674.958297, 1.459788, 0.001018, 1676.4180849999998, 209.841329, 1707.711163, 1.432371, 0.001196, 1709.143534, 203.153181, 1799.200214, 1.494635, 0.001248, 1800.694849, 187.906346, 1813.684057, 1.407815, 0.001716, 1815.091872, 190.207153, 1814.935266, 1.506808, 9.79E-4, 1816.442074, 232.440233, 1816.336726, 1.596475, 0.003088, 1817.933201, 185.930379, 1821.082584, 1.548687, 0.001025, 1822.631271, 185.161629, 1830.206359, 1.423982, 0.001034, 1831.630341, 192.921364, 1832.026504, 1.425999, 9.58E-4, 1833.452503, 185.2056, 1832.147374, 1.447685, 9.84E-4, 1833.595059, 188.951735, 1833.557296, 1.848772, 0.001625, 1835.406068, 180.839633, 1922.728568, 1.409863, 0.001264, 1924.138431,1811.6020772, 1821.082584, 1.494635, 1822.631271
32, 351.837474, 6268.252778, 1.817175, 9.2E-4, 6270.069953, 371.327188, 6518.612703, 1.520946, 0.003549, 6520.133648999999, 353.304057, 6800.311718, 2.023032, 0.001572, 6802.33475, 372.75186, 6810.247254, 1.541792, 0.001053, 6811.789046, 376.82956, 6815.94297, 1.557305, 0.001052, 6817.500275, 370.47101, 6838.624396, 1.462965, 0.001312, 6840.087361, 341.438834, 6845.757348, 1.962464, 0.001095, 6847.719812, 369.957268, 6883.808604, 1.522736, 0.001011, 6885.33134, 351.232129, 6909.517541, 1.520628, 0.001197, 6911.038169, 348.56126, 6982.273663, 1.573358, 0.005442, 6983.847021, 398.860718, 7230.571048, 1.451484, 0.001368, 7232.022532, 439.112949, 7371.609696, 1.498541, 0.001063, 7373.108237,6865.1803955, 6845.757348, 1.541792, 6847.719812
64, 1848.74623, 29267.301629, 1.892215, 0.001056, 29269.193844, 1900.421314, 32206.09026, 1.948733, 0.001312, 32208.038993000002, 1909.662262, 32305.239316, 2.050765, 0.001115, 32307.290081, 1920.017596, 32382.181106, 1.927099, 0.001063, 32384.108205, 1891.507512, 32422.639875, 1.913655, 9.2E-4, 32424.55353, 1887.122174, 32626.586863, 1.834491, 0.001189, 32628.421354000002, 1914.995908, 32703.977586, 2.009158, 9.91E-4, 32705.986744, 1840.927172, 32727.782399, 2.260467, 9.85E-4, 32730.042866, 1847.416978, 33607.511064, 1.97081, 0.001358, 33609.481874, 1918.272097, 33623.980079, 1.967083, 0.001482, 33625.947162000004, 2070.999171, 34263.070274, 2.020555, 0.00118, 34265.090829, 2337.947738, 36822.066799, 2.688224, 0.001417, 36824.755023,32888.8961638, 32703.977586, 1.97081, 32705.986744
