scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 145.376182, 41.465542, 1.908526, 0.001657, 43.374068, 162.410146, 44.16081, 1.922805, 0.003436, 46.083614999999995, 157.96771, 49.764881, 2.152735, 0.00114, 51.917616, 150.300353, 51.74583, 1.867033, 0.001143, 53.612863, 160.477211, 52.332097, 2.131574, 0.001477, 54.463671, 182.719965, 54.822814, 2.255421, 0.001227, 57.078235, 153.492382, 55.374879, 2.884994, 0.001251, 58.259873, 182.814932, 63.400205, 2.571859, 0.001041, 65.972064, 157.839326, 77.935583, 2.90887, 9.67E-4, 80.84445299999999, 167.910619, 81.82163, 3.12603, 8.97E-4, 84.94766, 176.950111, 119.848311, 2.965744, 9.97E-4, 122.814055, 398.361452, 955.058008, 8.804434, 0.012289, 963.862442,67.5994105, 55.374879, 2.571859, 58.259873
1, 175.659281, 33.85015, 1.334846, 0.001237, 35.184996, 149.974251, 33.846047, 1.371686, 0.001049, 35.217732999999996, 151.427898, 35.041736, 1.376432, 0.001214, 36.418168, 149.712385, 35.31158, 1.353717, 0.001141, 36.665297, 164.168729, 35.424, 1.896431, 0.001217, 37.320431, 150.840935, 36.32604, 1.516268, 9.94E-4, 37.842307999999996, 162.052356, 36.642248, 1.426502, 0.001153, 38.06875, 153.68487, 37.116497, 1.438821, 0.00323, 38.555318, 159.206322, 38.814803, 1.463147, 0.001105, 40.27795, 182.321131, 41.159663, 1.748657, 0.001177, 42.90832, 151.890364, 45.860319, 1.5903, 0.001783, 47.450618999999996, 152.159827, 52.492728, 1.74806, 0.001082, 54.240788,39.072489399999995, 36.642248, 1.463147, 38.06875
2, 176.713698, 52.228842, 1.39895, 0.001015, 53.627792, 166.765774, 52.944513, 1.352171, 0.001243, 54.296684, 148.651173, 53.768856, 1.402299, 0.001288, 55.171155, 146.258008, 53.677445, 1.510975, 0.001146, 55.18842, 149.854203, 53.959058, 1.362341, 0.001443, 55.321399, 158.164506, 53.900472, 1.48895, 0.001076, 55.389422, 150.508542, 53.901947, 1.539538, 0.001103, 55.441485, 162.034707, 54.700129, 1.386941, 0.001395, 56.08707, 161.928095, 55.736633, 1.580477, 0.001178, 57.31711, 173.904905, 56.938347, 1.774524, 0.001196, 58.712871, 149.790368, 57.304796, 1.550631, 0.001211, 58.855427000000006, 157.065762, 58.65378, 1.591718, 0.00111, 60.245498,56.17810430000001, 53.959058, 1.510975, 55.441485
4, 153.21701, 83.748673, 1.664276, 0.001074, 85.412949, 148.394498, 85.03151, 1.600984, 0.001156, 86.632494, 161.282435, 85.057767, 1.623593, 0.001028, 86.68136, 153.933328, 85.201257, 1.614923, 0.001394, 86.81618, 188.203023, 85.387291, 1.621713, 0.001289, 87.009004, 162.432139, 85.493579, 1.639874, 0.001021, 87.133453, 158.380064, 85.450171, 1.703863, 0.00122, 87.154034, 162.433256, 87.413352, 1.648465, 0.001174, 89.061817, 185.447349, 87.501476, 1.888565, 0.001133, 89.390041, 209.831218, 89.299007, 1.732837, 0.00119, 91.031844, 173.505442, 89.774495, 1.921141, 0.001748, 91.69563600000001, 160.896402, 92.269077, 1.715615, 0.001171, 93.984692,88.26058630000001, 85.493579, 1.648465, 87.154034
8, 162.811416, 225.965422, 2.614761, 0.001142, 228.58018299999998, 196.272804, 227.045104, 2.626299, 0.001311, 229.671403, 187.363079, 227.778086, 2.53953, 0.001333, 230.31761600000002, 183.819498, 227.940564, 2.677929, 0.001333, 230.618493, 162.168603, 230.410334, 2.595953, 0.001191, 233.00628700000001, 183.759092, 232.474516, 2.707753, 0.001093, 235.182269, 164.571289, 233.005936, 2.588271, 0.001042, 235.59420699999998, 189.73468, 232.891027, 3.014254, 0.002887, 235.905281, 156.222155, 233.834153, 2.645444, 0.001034, 236.47959699999998, 168.213381, 234.856878, 2.794842, 0.001323, 237.65171999999998, 169.101479, 236.037596, 2.636339, 0.001067, 238.673935, 184.779576, 236.44626, 3.536587, 0.001111, 239.982847,234.3100808, 232.891027, 2.645444, 235.59420699999998
16, 195.742224, 679.038652, 3.397548, 0.001316, 682.4362, 181.409539, 680.411226, 3.613653, 0.001266, 684.024879, 206.036358, 681.8502, 3.527781, 0.001365, 685.377981, 183.237616, 684.571714, 3.550582, 0.00335, 688.122296, 185.942253, 687.984734, 3.63309, 0.001217, 691.617824, 186.259718, 690.410011, 3.518712, 0.001467, 693.9287230000001, 185.715142, 691.070738, 3.6763, 0.001142, 694.747038, 178.803806, 692.192758, 3.562986, 0.001228, 695.755744, 183.02088, 691.283691, 4.498741, 0.001177, 695.782432, 184.524961, 703.263187, 3.619466, 0.001146, 706.882653, 192.587313, 721.943095, 3.626005, 9.98E-4, 725.5690999999999, 186.915566, 727.593511, 3.672886, 0.003187, 731.266397,696.1808669999999, 691.070738, 3.619466, 694.747038
32, 350.082061, 2743.585792, 7.705426, 0.011271, 2751.291218, 355.429697, 2750.403462, 7.607949, 0.001355, 2758.0114110000004, 334.04516, 2755.764302, 7.905892, 0.001415, 2763.6701940000003, 361.232047, 2760.439526, 7.78496, 0.001506, 2768.224486, 363.213275, 2778.712287, 7.974691, 0.001208, 2786.6869779999997, 339.759721, 2786.325008, 9.190053, 0.001279, 2795.5150609999996, 344.843804, 2788.809078, 9.511058, 0.001263, 2798.3201360000003, 346.83815, 2791.450131, 7.810058, 0.001282, 2799.260189, 373.007077, 2795.518074, 7.861892, 0.00111, 2803.379966, 335.07694, 2802.573351, 8.303993, 0.001189, 2810.877344, 397.237658, 2807.462487, 9.058524, 0.001255, 2816.521011, 344.061112, 2854.223943, 9.043369, 0.002156, 2863.267312,2790.0466776000003, 2788.809078, 7.974691, 2798.3201360000003
64, 1848.513866, 14672.831066, 16.094694, 0.001544, 14688.92576, 1893.569886, 14685.747568, 19.497935, 0.003395, 14705.245503, 1858.600188, 14696.041729, 18.999778, 0.001323, 14715.041507, 1878.597604, 14739.816382, 18.764272, 0.001118, 14758.580654000001, 1851.297587, 14782.069304, 22.097333, 0.001894, 14804.166637, 1875.293248, 14833.728985, 19.805167, 0.001171, 14853.534152, 1859.351644, 14951.296822, 20.896189, 0.001141, 14972.193011, 2143.73014, 15266.324206, 20.837935, 0.001266, 15287.162140999999, 1853.998673, 16065.314868, 19.878398, 0.002999, 16085.193266, 1857.966015, 16199.72031, 19.555434, 0.001213, 16219.275744, 1818.802358, 16380.097668, 20.242276, 0.003407, 16400.339944, 2206.935364, 16599.031677, 19.079431, 0.001418, 16618.111107999997,15280.073255900003, 14951.296822, 19.878398, 14972.193011
