scale, load 0 (MB), init 0 (MB), trafo 0 (MB), save 0 (MB), total 0 (MB), load 1 (MB), init 1 (MB), trafo 1 (MB), save 1 (MB), total 1 (MB), load 2 (MB), init 2 (MB), trafo 2 (MB), save 2 (MB), total 2 (MB), load 3 (MB), init 3 (MB), trafo 3 (MB), save 3 (MB), total 3 (MB), load 4 (MB), init 4 (MB), trafo 4 (MB), save 4 (MB), total 4 (MB), load 5 (MB), init 5 (MB), trafo 5 (MB), save 5 (MB), total 5 (MB), load 6 (MB), init 6 (MB), trafo 6 (MB), save 6 (MB), total 6 (MB), load 7 (MB), init 7 (MB), trafo 7 (MB), save 7 (MB), total 7 (MB), load 8 (MB), init 8 (MB), trafo 8 (MB), save 8 (MB), total 8 (MB), load 9 (MB), init 9 (MB), trafo 9 (MB), save 9 (MB), total 9 (MB), load 10 (MB), init 10 (MB), trafo 10 (MB), save 10 (MB), total 10 (MB), load 11 (MB), init 11 (MB), trafo 11 (MB), save 11 (MB), total 11 (MB), avg of inner 10 results (MB), median of inner 10 results (MB)
1, 0, 14, 0, 0, 15, 0, 15, 1, 0, 16, 0, 16, 0, 0, 16, 0, 16, 0, 0, 16, 0, 17, 0, 0, 18, 0, 18, 0, 0, 19, 0, 19, 0, 0, 19, 0, 34, 0, 0, 35, 0, 34, 0, 0, 35, 0, 35, 0, 0, 36, 0, 36, 0, 0, 37, 4, 40, 1, 0, 41,25, 19
1, 0, 7, 0, 0, 8, 0, 13, 0, 0, 14, 0, 13, 0, 0, 14, 0, 15, 0, 0, 15, 0, 15, 0, 0, 15, 0, 15, 0, 0, 16, 0, 15, 0, 0, 16, 0, 20, 0, 0, 21, 0, 32, 0, 0, 32, 0, 34, 0, 0, 34, 0, 34, 0, 0, 35, 0, 40, 0, 0, 41,21, 16
8, 1, 38, 1, 0, 39, 1, 55, 1, 0, 56, 1, 66, 1, 0, 67, 1, 68, 1, 0, 69, 1, 71, 1, 0, 72, 1, 73, 1, 0, 74, 1, 75, 1, 0, 76, 1, 76, 1, 0, 77, 1, 76, 1, 0, 77, 1, 82, 1, 0, 83, 1, 98, 1, 0, 99, 1, 104, 1, 0, 105,75, 76
16, 3, 82, 1, 0, 83, 3, 85, 1, 0, 86, 3, 88, 1, 0, 89, 3, 100, 1, 0, 101, 3, 100, 1, 0, 101, 3, 109, 1, 0, 110, 3, 111, 1, 0, 112, 3, 118, 1, 0, 119, 3, 139, 1, 0, 140, 3, 142, 1, 0, 143, 3, 145, 1, 0, 146, 3, 228, 1, 0, 229,115, 112
32, 7, 189, 1, 0, 190, 7, 197, 1, 0, 198, 7, 216, 1, 0, 217, 7, 272, 1, 0, 273, 7, 303, 1, 0, 304, 7, 321, 1, 0, 322, 7, 327, 1, 0, 328, 7, 395, 1, 0, 396, 7, 414, 1, 0, 415, 7, 416, 1, 0, 417, 7, 429, 1, 0, 430, 6, 462, 1, 0, 463,330, 328
64, 12, 318, 2, 0, 320, 12, 435, 2, 0, 437, 12, 467, 2, 0, 469, 12, 494, 2, 0, 496, 12, 511, 2, 0, 513, 12, 529, 2, 0, 531, 12, 532, 2, 0, 534, 12, 534, 2, 0, 536, 12, 537, 2, 0, 539, 12, 585, 2, 0, 587, 12, 737, 2, 0, 739, 12, 796, 2, 0, 798,538, 534
128, 28, 963, 4, 0, 967, 28, 977, 4, 0, 981, 28, 981, 4, 0, 985, 28, 982, 4, 0, 986, 28, 1000, 4, 0, 1004, 28, 1060, 4, 0, 1064, 24, 1093, 4, 0, 1097, 28, 1141, 4, 0, 1145, 28, 1165, 4, 0, 1169, 28, 1299, 4, 0, 1303, 28, 1439, 4, 0, 1443, 28, 1573, 4, 0, 1577,1118, 1097
256, 52, 2025, 8, 0, 2033, 52, 2062, 8, 0, 2070, 52, 2067, 8, 0, 2075, 52, 2068, 8, 0, 2076, 52, 2075, 8, 0, 2083, 52, 2084, 8, 0, 2092, 50, 2097, 8, 0, 2105, 52, 2118, 8, 0, 2126, 52, 2197, 8, 0, 2205, 52, 2292, 8, 0, 2300, 52, 2332, 8, 0, 2340, 52, 2516, 8, 0, 2524,2147, 2105
512, 108, 847, 16, 0, 863, 108, 912, 16, 0, 928, 108, 944, 16, 0, 960, 108, 994, 16, 0, 1010, 108, 1064, 16, 0, 1080, 108, 1072, 16, 0, 1088, 108, 1134, 16, 0, 1150, 108, 1155, 16, 0, 1171, 108, 1217, 16, 0, 1233, 108, 1678, 16, 0, 1694, 108, 5487, 16, 0, 5503, 81, 6371, 16, 0, 6387,1582, 1150
