scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 6.453313, 235.496074, 2.392267, 9.34E-4, 237.888341, 7.138685, 239.59618, 2.516532, 9.11E-4, 242.11271200000002, 6.36655, 250.705998, 3.622271, 0.001082, 254.328269, 7.356667, 258.591057, 2.77118, 9.0E-4, 261.362237, 6.432739, 271.824554, 2.615809, 9.9E-4, 274.440363, 12.857961, 272.90778, 2.825997, 9.31E-4, 275.733777, 10.352326, 275.347468, 3.168529, 8.75E-4, 278.51599699999997, 13.678412, 326.703001, 3.255669, 9.12E-4, 329.95867, 16.247042, 335.623344, 3.575195, 9.29E-4, 339.198539, 18.601643, 343.876349, 4.561317, 7.2E-4, 348.437666, 32.285546, 375.698853, 4.339865, 8.71E-4, 380.03871799999996, 467.600834, 1751.083768, 10.505419, 0.009885, 1761.589187,298.41269479999994, 275.347468, 3.255669, 278.51599699999997
1, 5.794504, 206.871582, 2.026086, 0.001061, 208.89766799999998, 5.696876, 208.278312, 2.186199, 0.001006, 210.464511, 6.19438, 215.369381, 2.042366, 9.79E-4, 217.411747, 5.734966, 215.825021, 2.092597, 9.38E-4, 217.917618, 5.865631, 216.338718, 2.126168, 9.06E-4, 218.464886, 5.987439, 216.320828, 2.229683, 9.36E-4, 218.550511, 6.136891, 224.92668, 2.213787, 9.27E-4, 227.140467, 6.29919, 230.014909, 2.323477, 9.33E-4, 232.33838599999999, 6.982045, 231.310755, 2.200917, 9.22E-4, 233.511672, 5.931507, 231.776971, 2.210058, 9.37E-4, 233.987029, 6.15817, 268.602116, 2.611824, 9.14E-4, 271.21394000000004, 6.744122, 364.318609, 3.679102, 0.001213, 367.997711,228.1000767, 224.92668, 2.210058, 227.140467
8, 41.509847, 1675.803315, 2.313542, 0.001028, 1678.1168570000002, 40.625582, 1675.835789, 2.676916, 0.001093, 1678.5127049999999, 40.781056, 1678.680761, 2.47474, 9.28E-4, 1681.1555010000002, 39.146558, 1697.612613, 2.527293, 9.85E-4, 1700.139906, 40.427867, 1700.165233, 2.41991, 9.5E-4, 1702.585143, 41.396765, 1716.041239, 2.732435, 0.001201, 1718.7736739999998, 39.620312, 1729.647794, 2.389051, 0.001018, 1732.036845, 40.342369, 1731.467116, 2.438261, 9.21E-4, 1733.905377, 41.219271, 1733.200785, 2.531636, 0.001241, 1735.732421, 44.609101, 1783.413553, 2.472384, 9.45E-4, 1785.885937, 47.701195, 1832.642725, 2.770478, 0.001243, 1835.4132029999998, 69.44464, 1899.38293, 12.238527, 0.003049, 1911.621457,1730.4140712, 1729.647794, 2.527293, 1732.036845
16, 69.285258, 3098.721993, 4.420171, 0.001362, 3103.1421640000003, 69.534294, 3105.14083, 4.344441, 0.001096, 3109.485271, 71.215316, 3114.592708, 4.329176, 9.99E-4, 3118.9218840000003, 67.525143, 3121.795882, 4.837927, 0.001022, 3126.633809, 69.09819, 3137.204479, 4.493463, 0.001003, 3141.697942, 67.512311, 3156.30214, 4.215025, 0.001334, 3160.5171649999997, 69.50253, 3174.034418, 4.361068, 9.85E-4, 3178.3954860000003, 68.171434, 3176.057397, 4.279067, 0.0011, 3180.336464, 68.038228, 3192.578287, 4.567228, 9.61E-4, 3197.1455149999997, 72.81497, 3196.192222, 3.932197, 0.001014, 3200.124419, 71.708236, 3231.366933, 4.382591, 0.001182, 3235.749524, 73.639442, 3484.929598, 4.463613, 0.001122, 3489.393211,3164.9007478999997, 3174.034418, 4.361068, 3178.3954860000003
32, 160.565453, 8817.379751, 5.11262, 0.001142, 8822.492371, 159.952106, 8858.808289, 5.134775, 0.001108, 8863.943064000001, 161.011501, 8875.214052, 5.248484, 0.001173, 8880.462536, 161.465022, 8895.812134, 4.630122, 0.001069, 8900.442256, 153.444026, 8974.712083, 5.035061, 0.001068, 8979.747144, 157.405365, 8981.470606, 5.155737, 0.001315, 8986.626343, 153.700469, 8990.897462, 5.287637, 0.001224, 8996.185099, 166.220791, 9003.285758, 5.273655, 0.001184, 9008.559413, 158.283816, 9005.221292, 4.892613, 0.001069, 9010.113905, 159.50357, 9150.62231, 5.28976, 0.001329, 9155.91207, 186.910287, 9310.556734, 5.053994, 0.001099, 9315.610728, 178.087782, 9386.912918, 4.882211, 0.001347, 9391.795129,9009.760255800002, 8990.897462, 5.155737, 8996.185099
64, 300.637729, 19792.527523, 10.125322, 0.001527, 19802.652845, 277.119366, 20096.634713, 8.367838, 0.001401, 20105.002550999998, 312.525338, 20148.53153, 10.885155, 0.001356, 20159.416685, 279.407369, 20243.195693, 10.402314, 0.001375, 20253.598007, 334.427026, 20408.79536, 8.180249, 0.001474, 20416.975609, 348.349875, 20443.169931, 8.388861, 0.001197, 20451.558792, 290.497466, 20444.413975, 10.706218, 0.001475, 20455.120193, 298.508047, 20464.88303, 10.730641, 0.001137, 20475.613671, 308.301619, 20486.664834, 10.744734, 0.001777, 20497.409568, 290.094532, 20556.383841, 11.093905, 0.001544, 20567.477746, 341.115006, 20635.267967, 8.424995, 0.001305, 20643.692962, 319.259229, 20830.315901, 8.409279, 0.001647, 20838.72518,20402.586578399998, 20444.413975, 10.706218, 20455.120193
128, 703.670051, 67818.605168, 22.099408, 0.001315, 67840.70457599999, 663.150441, 68105.367596, 20.294844, 0.001408, 68125.66244, 690.744681, 70078.163592, 20.624566, 0.001112, 70098.788158, 677.978184, 70083.0303, 21.807665, 0.001198, 70104.837965, 636.481566, 70362.61102, 19.662465, 0.001144, 70382.273485, 661.836168, 70407.351034, 24.933067, 0.001382, 70432.28410100001, 657.756852, 70522.640822, 20.845781, 0.001147, 70543.486603, 689.67136, 70580.788894, 24.917917, 0.00113, 70605.706811, 648.145527, 70648.53318, 20.807194, 0.001388, 70669.34037399999, 657.698657, 70661.838686, 19.412219, 0.001516, 70681.25090500001, 743.053238, 70830.389267, 21.052782, 0.001474, 70851.442049, 849.475282, 71699.781507, 20.29238, 0.001386, 71720.073887,70249.5072891, 70522.640822, 20.845781, 70543.486603
256, 1209.033456, 194624.974513, 80.709076, 0.001304, 194705.683589, 1513.859893, 197540.511856, 58.819202, 0.00135, 197599.331058, 1184.964722, 199824.193365, 61.453394, 0.001404, 199885.64675900002, 1199.454853, 200291.351159, 59.331033, 0.001293, 200350.682192, 1239.609399, 200922.562137, 51.21596, 0.001711, 200973.778097, 1266.417368, 201074.760776, 58.381097, 0.001373, 201133.14187300002, 1280.425106, 201599.085726, 57.531407, 0.001387, 201656.617133, 1175.502505, 202238.825929, 51.80267, 0.001143, 202290.62859900002, 1232.587813, 202368.636301, 53.494564, 0.001421, 202422.13086499998, 1304.359111, 202589.359395, 52.61512, 0.0017, 202641.974515, 1233.575437, 202891.230237, 61.049426, 0.001135, 202952.27966300002, 1283.528223, 203253.873661, 58.826471, 0.001628, 203312.700132,201190.62107539998, 201599.085726, 58.381097, 201656.617133
