scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 3.722915, 14.044474, 1.620421, 0.001092, 15.664895, 4.227262, 14.025885, 1.827623, 0.001254, 15.853508000000001, 3.897962, 14.33153, 1.905881, 0.001344, 16.237411, 5.226656, 14.797383, 1.809255, 0.011323, 16.606638, 4.890472, 14.895606, 1.776295, 0.001184, 16.671901000000002, 5.496049, 16.441506, 2.222012, 0.001045, 18.663518, 6.671721, 16.968079, 2.151809, 0.001109, 19.119888, 7.682514, 17.914642, 1.999698, 0.001077, 19.91434, 7.715794, 21.487273, 4.030055, 9.92E-4, 25.517328, 11.730904, 29.286619, 4.406883, 6.68E-4, 33.693502, 19.741894, 41.890736, 4.761044, 8.48E-4, 46.651779999999995, 364.546215, 219.120004, 10.078167, 0.00953, 229.198171,22.8929814, 16.968079, 2.151809, 19.119888
1, 2.946956, 10.123031, 1.560366, 0.001002, 11.683397, 2.979401, 10.11603, 1.569723, 0.001161, 11.685753, 3.015892, 10.350524, 1.604033, 9.22E-4, 11.954557, 3.035196, 10.45167, 1.543198, 0.001143, 11.994868, 3.253659, 10.651768, 1.555099, 0.001166, 12.206867, 2.93811, 10.687727, 1.539044, 0.001038, 12.226771000000001, 3.228915, 10.92721, 1.652752, 0.001061, 12.579962, 3.150664, 11.152089, 1.644297, 9.2E-4, 12.796386, 3.345727, 11.690364, 1.688801, 0.001115, 13.379165, 3.620853, 11.700132, 1.739297, 8.49E-4, 13.439429, 3.688648, 11.925642, 1.807244, 0.001027, 13.732886, 3.943395, 15.219599, 2.000363, 9.79E-4, 17.219962000000002,12.5996644, 10.92721, 1.644297, 12.579962
8, 11.015189, 107.29285, 8.2358, 0.001042, 115.52865, 11.098373, 107.646845, 8.355566, 0.001071, 116.002411, 11.014986, 108.620208, 8.394904, 0.001272, 117.015112, 10.958966, 109.169104, 8.269192, 0.001009, 117.43829600000001, 11.907378, 110.348117, 8.153652, 0.00106, 118.501769, 10.988925, 113.221025, 8.472792, 0.001036, 121.693817, 11.340476, 129.199242, 8.465734, 9.54E-4, 137.664976, 11.135059, 131.444233, 8.508027, 0.001016, 139.95226, 14.769716, 148.959092, 8.326021, 0.001106, 157.285113, 14.431753, 150.079869, 8.277447, 0.001236, 158.357316, 19.123908, 159.544205, 8.835577, 0.001048, 168.379782, 27.517264, 202.089565, 5.740977, 9.92E-4, 207.83054199999998,135.22908520000001, 129.199242, 8.394904, 137.664976
16, 17.345288, 228.192212, 14.387137, 0.00117, 242.579349, 17.064803, 228.283071, 14.480005, 9.96E-4, 242.763076, 17.640663, 228.826499, 14.26626, 0.001269, 243.092759, 19.805008, 231.052141, 15.599959, 9.83E-4, 246.65210000000002, 17.962282, 232.610079, 14.459467, 9.91E-4, 247.069546, 17.43537, 232.944004, 14.670175, 0.001114, 247.614179, 18.205557, 235.376887, 14.382306, 9.77E-4, 249.759193, 17.162141, 238.181685, 14.351161, 0.001012, 252.53284599999998, 17.17361, 247.226774, 14.643002, 0.001555, 261.869776, 18.894584, 250.88177, 14.739617, 0.001151, 265.62138699999997, 29.463244, 271.35299, 12.462715, 0.00104, 283.815705, 20.906435, 280.212033, 14.948763, 0.001022, 295.160796,254.0790567, 235.376887, 14.480005, 249.759193
32, 46.858283, 596.812192, 42.75774, 0.001083, 639.569932, 39.080627, 598.536697, 43.744386, 0.00138, 642.281083, 40.69947, 601.295965, 42.746622, 0.001171, 644.042587, 38.957837, 605.659492, 43.477537, 0.001013, 649.137029, 39.260666, 609.178253, 43.355162, 0.001299, 652.533415, 38.197595, 612.548657, 42.892443, 0.001035, 655.4411, 39.093112, 621.518141, 44.795122, 0.001129, 666.313263, 41.568969, 623.234975, 45.149673, 0.001284, 668.384648, 41.170988, 638.571255, 43.359054, 0.001802, 681.930309, 40.081543, 714.587513, 45.574566, 0.001456, 760.162079, 43.688442, 732.395049, 45.302243, 0.00139, 777.697292, 43.637608, 759.756221, 31.12603, 0.001237, 790.882251,679.7922805000001, 621.518141, 43.744386, 666.313263
64, 77.512585, 1242.014971, 94.388242, 0.001189, 1336.403213, 78.296478, 1261.763684, 85.818355, 0.001318, 1347.582039, 71.064585, 1277.963445, 90.566942, 0.001294, 1368.530387, 74.567019, 1288.872987, 98.607044, 0.001663, 1387.480031, 75.954198, 1314.935979, 90.172153, 0.00173, 1405.108132, 76.839474, 1394.818854, 90.73212, 0.001333, 1485.550974, 76.058354, 1426.981952, 87.537049, 0.001214, 1514.5190010000001, 77.870971, 1451.825033, 95.256467, 0.001663, 1547.0815, 75.909259, 1469.0907, 91.88643, 0.001494, 1560.97713, 71.261447, 1501.613937, 90.957718, 0.001366, 1592.5716550000002, 71.411697, 1506.690259, 91.821234, 0.001457, 1598.511493, 77.512395, 1691.225873, 72.751839, 0.001481, 1763.977712,1480.7912342, 1426.981952, 90.957718, 1514.5190010000001
128, 175.894635, 4805.630392, 292.941244, 0.001254, 5098.571636, 175.568798, 4854.890607, 278.412935, 0.00117, 5133.303542000001, 176.596349, 4846.710558, 289.545317, 0.001403, 5136.255875, 202.35718, 5070.417875, 277.457205, 0.001519, 5347.87508, 180.411785, 5071.414687, 284.247877, 0.001441, 5355.662564, 180.456415, 5075.048347, 293.37671, 0.001494, 5368.425057, 175.672489, 5153.428104, 274.871178, 0.001112, 5428.299282, 181.599537, 5167.269449, 293.910297, 0.001145, 5461.179746000001, 172.677379, 5197.980026, 287.766697, 0.001205, 5485.746723, 176.614458, 5211.959415, 282.51728, 0.001455, 5494.476695, 164.910732, 5463.691453, 234.438378, 0.001199, 5698.129831, 199.102123, 5594.073072, 292.968504, 0.001268, 5887.0415760000005,5390.935439499999, 5153.428104, 284.247877, 5428.299282
256, 374.689453, 13989.032316, 537.827851, 0.001226, 14526.860167, 370.835072, 14070.738539, 515.238509, 0.001566, 14585.977048, 424.738219, 14120.671719, 570.426204, 0.001469, 14691.097923, 357.821083, 14173.782003, 527.214063, 0.001776, 14700.996066, 402.429886, 14250.162211, 551.620917, 0.001532, 14801.783128000001, 365.235507, 14281.994025, 537.778565, 0.00122, 14819.77259, 373.876691, 14261.690407, 567.129934, 0.00125, 14828.820341, 362.366224, 14356.622335, 528.621959, 0.001261, 14885.244294, 369.924525, 14538.080906, 546.272817, 0.001469, 15084.353723, 311.308317, 14795.776964, 449.865577, 0.001179, 15245.642541000001, 362.760481, 15392.752882, 548.18413, 0.001564, 15940.937012, 375.278325, 15841.202713, 549.879385, 0.001802, 16391.082098,14958.462466600002, 14281.994025, 546.272817, 14828.820341
