scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 5.631937, 5.071736, 0.621067, 9.28E-4, 5.692803, 5.395342, 5.3522, 0.683889, 0.001357, 6.036089, 6.838078, 6.316351, 0.937675, 0.0016, 7.254026, 7.065234, 7.639769, 0.770061, 0.001303, 8.40983, 5.819527, 9.046609, 1.027753, 0.001006, 10.074362, 9.270654, 9.921739, 1.392837, 9.13E-4, 11.314576, 7.34948, 10.069646, 1.252553, 0.001217, 11.322199000000001, 8.358144, 10.50811, 1.014783, 9.17E-4, 11.522893, 11.591862, 12.382852, 1.315885, 8.26E-4, 13.698737, 13.813946, 19.130776, 1.404102, 0.001009, 20.534878, 20.203894, 30.752391, 1.607265, 8.42E-4, 32.359656, 391.918454, 111.695113, 8.616846, 0.007718, 120.311959,13.252724599999999, 10.069646, 1.252553, 11.322199000000001
1, 4.047032, 3.963388, 0.49008, 0.001022, 4.453468, 4.031094, 3.915143, 0.564641, 9.79E-4, 4.479784, 4.33984, 4.051271, 0.542826, 0.001003, 4.594097, 3.299672, 4.160018, 0.593983, 0.00111, 4.754001, 3.764838, 4.272063, 0.523658, 0.00132, 4.795721, 4.052983, 4.294312, 0.584293, 0.001102, 4.878604999999999, 4.066325, 4.462571, 0.492213, 9.51E-4, 4.954784, 4.261764, 4.446265, 0.577251, 0.001034, 5.023516000000001, 6.42034, 4.838289, 0.724178, 0.001068, 5.562467, 4.770259, 4.972449, 0.692118, 0.001008, 5.664567, 4.883755, 5.265066, 0.682586, 0.001471, 5.947652, 5.290481, 6.958477, 1.049669, 0.00106, 8.008146,5.0655193999999995, 4.446265, 0.584293, 4.954784
2, 4.648304, 6.918844, 0.494545, 0.001185, 7.4133890000000005, 4.754266, 6.958531, 0.487179, 0.001061, 7.44571, 4.664969, 7.313037, 0.728732, 0.001054, 8.041769, 4.672522, 7.582384, 0.682468, 0.001109, 8.264852, 4.855866, 7.833524, 0.65988, 0.001133, 8.493404, 4.883505, 8.054099, 0.641109, 0.001088, 8.695208000000001, 4.578434, 8.204999, 0.621627, 0.00101, 8.826626000000001, 4.939013, 8.159737, 0.738922, 0.001158, 8.898659, 5.508297, 8.341504, 0.580943, 0.00111, 8.922447, 6.555879, 8.766755, 0.938328, 9.89E-4, 9.705083, 10.051474, 9.129919, 1.606279, 0.001051, 10.736198, 5.498951, 11.327752, 0.759699, 0.001557, 12.087451,8.8029956, 8.159737, 0.682468, 8.826626000000001
4, 6.911862, 17.074746, 0.513407, 0.001489, 17.588153000000002, 7.019673, 17.422601, 0.430748, 0.001029, 17.853349, 7.184253, 17.509966, 0.500874, 0.001048, 18.010839999999998, 7.39279, 17.802984, 0.439469, 9.68E-4, 18.242452999999998, 7.671196, 17.888917, 0.523418, 0.001322, 18.412335, 7.570187, 17.81351, 0.6093, 0.0011, 18.422810000000002, 7.588523, 18.754027, 0.499983, 0.00107, 19.25401, 7.237087, 20.691816, 0.600933, 9.55E-4, 21.292749, 8.103819, 22.710277, 0.524545, 0.001417, 23.234822, 10.145057, 27.876861, 0.554872, 9.52E-4, 28.431733, 9.381886, 31.074344, 0.646764, 9.52E-4, 31.721108, 15.215662, 38.133379, 0.820977, 0.001118, 38.954356,21.487620900000003, 18.754027, 0.524545, 19.25401
8, 14.458746, 30.195769, 0.406288, 9.6E-4, 30.602057, 14.934343, 30.279875, 0.46609, 0.001138, 30.745965, 15.519043, 30.482434, 0.391268, 0.001205, 30.873702, 15.023824, 30.623242, 0.436892, 9.57E-4, 31.060134, 15.556215, 31.082112, 0.568745, 9.67E-4, 31.650857, 16.010404, 34.707275, 0.666162, 9.68E-4, 35.373437, 14.884309, 40.902077, 0.479277, 9.39E-4, 41.381354, 15.187446, 42.370046, 0.440903, 9.98E-4, 42.810949, 16.460172, 43.012689, 0.568786, 0.001003, 43.581475000000005, 20.189852, 46.066732, 0.539038, 9.87E-4, 46.60577, 16.651267, 46.783425, 0.665728, 0.001113, 47.449153, 23.911169, 47.620128, 0.552424, 0.001063, 48.172552,38.153279600000005, 40.902077, 0.539038, 41.381354
16, 55.019879, 78.125185, 0.517883, 9.51E-4, 78.643068, 52.951893, 78.256024, 0.501758, 9.86E-4, 78.75778199999999, 53.672532, 78.413833, 0.481033, 0.001043, 78.894866, 52.326587, 79.121119, 0.597771, 9.39E-4, 79.71888999999999, 54.910676, 79.392011, 0.419463, 0.001151, 79.81147399999999, 63.06679, 86.789618, 0.476845, 0.001067, 87.266463, 52.96891, 88.484222, 0.420301, 0.001087, 88.904523, 52.527123, 89.188535, 0.49476, 0.001129, 89.683295, 53.992445, 89.246925, 0.457995, 0.001162, 89.70492, 50.88585, 90.087577, 0.442912, 9.84E-4, 90.530489, 51.290077, 90.177501, 0.439846, 9.72E-4, 90.61734700000001, 65.391679, 103.76806, 0.621179, 0.00132, 104.389239,85.3890049, 88.484222, 0.476845, 88.904523
32, 348.980739, 178.323762, 0.373718, 0.001193, 178.69747999999998, 342.831118, 178.588368, 0.409619, 0.002866, 178.997987, 340.066218, 181.735353, 0.371773, 0.001291, 182.107126, 346.039496, 182.624351, 0.404128, 9.62E-4, 183.02847899999998, 330.310102, 183.843279, 0.387829, 0.00104, 184.231108, 324.153754, 185.174078, 0.377206, 0.001159, 185.551284, 331.790328, 185.516639, 0.429608, 9.83E-4, 185.946247, 323.659666, 186.435522, 0.376746, 0.001031, 186.812268, 358.874134, 186.639916, 0.490679, 0.001036, 187.130595, 324.60209, 188.331124, 0.501126, 0.001051, 188.83225, 361.109006, 205.450406, 0.485334, 0.001169, 205.93573999999998, 433.656696, 224.601137, 0.436284, 0.001071, 225.037421,186.85730839999997, 185.516639, 0.409619, 185.946247
64, 2766.084063, 321.207141, 0.542539, 0.001192, 321.74967999999996, 2694.30693, 423.177266, 0.503507, 0.001158, 423.680773, 2806.293053, 438.618864, 0.464403, 0.001274, 439.083267, 2635.612488, 453.74441, 0.542754, 0.001125, 454.287164, 2662.311653, 457.514157, 0.414355, 0.001383, 457.928512, 2657.150377, 463.538151, 0.398052, 0.001326, 463.93620300000003, 2609.367183, 466.013608, 0.422579, 0.001374, 466.43618699999996, 2741.059482, 469.016629, 0.3974, 0.001112, 469.414029, 2626.649518, 469.457531, 0.46487, 0.001357, 469.92240100000004, 2622.049051, 476.701929, 0.396356, 0.001439, 477.09828500000003, 2675.116433, 476.619019, 0.590445, 0.001113, 477.20946399999997, 2781.651064, 491.549679, 0.674379, 0.001078, 492.224058,459.89962849999995, 466.013608, 0.464403, 466.43618699999996
