scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 8.807977, 19.410591, 0.578948, 9.21E-4, 19.989539, 9.051157, 20.060392, 0.665021, 9.63E-4, 20.725413, 10.998579, 20.298504, 0.810589, 9.61E-4, 21.109093, 8.977296, 20.402559, 0.755742, 8.99E-4, 21.158301, 8.327343, 20.882644, 0.673064, 8.98E-4, 21.555708, 10.51433, 21.594385, 0.682012, 9.12E-4, 22.276397, 19.776683, 23.04351, 0.767855, 7.99E-4, 23.811365000000002, 17.021397, 25.99155, 0.777212, 8.6E-4, 26.768762, 21.653686, 26.903231, 0.903016, 7.23E-4, 27.806247000000003, 31.947234, 42.689898, 1.525178, 6.82E-4, 44.215075999999996, 35.603396, 64.949125, 1.981775, 7.14E-4, 66.9309, 471.29594, 187.079919, 7.878108, 0.009976, 194.958027,29.635726200000004, 23.04351, 0.777212, 23.811365000000002
1, 8.013071, 16.225737, 0.540601, 9.85E-4, 16.766337999999998, 7.845118, 16.365992, 0.501495, 8.74E-4, 16.867486999999997, 7.688372, 16.483213, 0.56825, 8.58E-4, 17.051463, 8.102642, 16.999575, 0.55937, 0.001216, 17.558945, 7.988488, 17.264563, 0.493282, 9.98E-4, 17.757845, 9.02549, 17.639185, 0.491813, 8.46E-4, 18.130998, 7.739771, 17.648992, 0.711645, 0.001104, 18.360637, 7.942594, 18.659264, 0.726254, 8.95E-4, 19.385518, 9.802491, 19.095803, 0.633767, 8.65E-4, 19.72957, 9.641857, 19.295298, 0.642939, 9.1E-4, 19.938236999999997, 8.409417, 20.169913, 0.843125, 0.001065, 21.013038, 8.692912, 22.837908, 0.768075, 8.52E-4, 23.605983,18.5793738, 17.648992, 0.633767, 18.360637
8, 52.033896, 131.416434, 0.638578, 8.85E-4, 132.055012, 51.663404, 135.913729, 0.571646, 0.001212, 136.48537499999998, 56.334273, 137.207857, 0.557254, 0.001044, 137.765111, 53.90849, 155.95683, 0.667317, 9.99E-4, 156.624147, 55.715137, 156.339006, 0.534492, 9.42E-4, 156.873498, 68.439075, 171.338911, 0.884074, 9.38E-4, 172.222985, 52.694534, 197.657471, 0.767076, 0.00126, 198.424547, 52.238443, 202.996247, 0.538688, 0.001054, 203.53493500000002, 54.972792, 207.956292, 0.612654, 0.001023, 208.56894599999998, 56.193978, 208.836971, 0.758134, 8.62E-4, 209.59510500000002, 73.886087, 243.757424, 1.583504, 0.001008, 245.340928, 62.592846, 287.904464, 1.047533, 9.35E-4, 288.951997,182.5435577, 197.657471, 0.667317, 198.424547
16, 96.269842, 242.925986, 0.614123, 9.6E-4, 243.540109, 103.307125, 256.978258, 0.551089, 9.84E-4, 257.529347, 96.632261, 259.956752, 0.621812, 0.001145, 260.578564, 105.463461, 261.346087, 0.462897, 9.8E-4, 261.808984, 97.331871, 268.823292, 0.634487, 9.96E-4, 269.45777899999996, 96.467435, 296.330956, 0.528447, 0.001001, 296.85940300000004, 96.774936, 296.75524, 0.609308, 0.003035, 297.364548, 103.071766, 310.778663, 0.525247, 0.001142, 311.30391, 102.398179, 329.347753, 0.442326, 0.001634, 329.790079, 100.885004, 341.699079, 0.626968, 0.003105, 342.32604699999996, 95.966523, 361.164033, 0.458187, 0.001041, 361.62222, 95.483212, 368.521318, 0.594919, 0.001254, 369.116237,298.8640881, 296.75524, 0.551089, 297.364548
32, 227.131499, 592.366667, 0.523706, 0.001185, 592.890373, 247.813999, 600.039241, 0.526351, 0.001231, 600.5655919999999, 244.796169, 600.648582, 0.529553, 0.001162, 601.178135, 230.651836, 612.197172, 0.538503, 0.00148, 612.735675, 238.972489, 649.076455, 0.658738, 0.001511, 649.735193, 247.315763, 654.939658, 0.508066, 0.001374, 655.447724, 242.000666, 693.867542, 0.554162, 0.001382, 694.421704, 277.76354, 706.307039, 0.658417, 0.001267, 706.965456, 230.599703, 750.63842, 0.538353, 0.001091, 751.176773, 233.796564, 782.511073, 0.490459, 0.001182, 783.001532, 228.907536, 835.648398, 0.679072, 0.001458, 836.3274700000001, 223.760722, 917.493696, 0.745073, 0.001167, 918.238769,689.1555254000001, 693.867542, 0.538503, 694.421704
64, 437.364565, 1116.813874, 0.641423, 0.00119, 1117.455297, 413.70116, 1120.500012, 0.775887, 0.001598, 1121.275899, 421.503392, 1134.394104, 0.555411, 0.001204, 1134.949515, 432.47912, 1188.696144, 0.789731, 0.001403, 1189.485875, 415.696356, 1201.673118, 0.838529, 0.001395, 1202.511647, 426.84722, 1214.46475, 0.837267, 0.001193, 1215.3020170000002, 437.41487, 1226.69539, 0.931134, 0.00114, 1227.626524, 423.768502, 1341.856259, 0.665442, 0.001175, 1342.521701, 482.184103, 1345.833066, 0.838562, 0.001166, 1346.6716279999998, 433.621882, 1396.382766, 0.827965, 0.001501, 1397.210731, 409.415214, 1466.927102, 0.752439, 0.001264, 1467.6795410000002, 445.123858, 1484.884851, 0.703193, 0.001255, 1485.588044,1264.5235078, 1226.69539, 0.827965, 1227.626524
128, 982.833708, 2940.027101, 1.002025, 0.001474, 2941.029126, 951.40265, 2980.56474, 0.794446, 0.001217, 2981.3591859999997, 985.573923, 2991.787838, 0.7705, 0.001901, 2992.5583380000003, 990.085198, 3030.354585, 1.041927, 0.001244, 3031.3965120000003, 968.183721, 3065.937765, 1.299095, 0.001639, 3067.23686, 997.010212, 3088.503525, 0.763304, 0.001478, 3089.266829, 997.199314, 3106.927107, 1.078811, 0.001563, 3108.005918, 1003.292405, 3109.37008, 0.784626, 0.00123, 3110.1547060000003, 963.213628, 3125.553447, 0.857978, 0.001215, 3126.411425, 1126.429234, 3194.420589, 0.765833, 0.001478, 3195.1864219999998, 953.024859, 3204.191001, 0.762769, 0.00121, 3204.95377, 982.447552, 3321.637551, 1.02039, 0.001201, 3322.657941,3090.6529966, 3106.927107, 0.794446, 3108.005918
256, 2163.853091, 5639.527029, 1.092653, 0.001359, 5640.619682, 1979.074972, 5727.381445, 0.867267, 0.001462, 5728.248712, 2042.884109, 5759.67792, 0.823065, 0.00134, 5760.500985, 1985.794886, 5772.602094, 0.786216, 0.001317, 5773.38831, 1977.792848, 5787.116038, 0.981267, 0.002106, 5788.097305, 2025.825204, 5802.383421, 1.081358, 0.00159, 5803.464779000001, 1845.809855, 5829.479329, 1.098608, 0.00152, 5830.577937, 1986.727336, 5841.186155, 0.862258, 0.001269, 5842.048413, 1764.772525, 5898.944367, 0.88092, 0.001272, 5899.825287, 2003.541108, 5916.880892, 0.844217, 0.001458, 5917.725109, 2027.9004, 5954.174418, 0.823654, 0.00139, 5954.998071999999, 1985.748864, 5959.014239, 1.064327, 0.001224, 5960.078566,5829.8874909, 5829.479329, 0.867267, 5830.577937
