scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 3.738342, 153.691967, 1.920562, 9.99E-4, 155.612529, 3.850321, 155.267499, 1.702076, 9.82E-4, 156.969575, 4.7668, 164.141967, 2.062956, 0.001063, 166.204923, 4.37794, 169.738761, 1.831448, 0.001111, 171.570209, 4.01273, 172.431501, 1.889956, 9.64E-4, 174.321457, 5.402392, 184.075819, 2.868084, 9.82E-4, 186.943903, 8.114842, 212.24737, 2.526012, 0.001071, 214.773382, 7.255982, 225.044466, 2.667234, 0.001336, 227.7117, 9.266479, 254.66126, 2.971217, 7.2E-4, 257.632477, 11.369139, 262.145892, 3.189912, 7.48E-4, 265.335804, 19.096935, 323.904717, 3.698994, 8.01E-4, 327.60371100000003, 361.792845, 1593.571968, 12.156507, 0.00935, 1605.728475,214.9067141, 212.24737, 2.667234, 214.773382
1, 2.87273, 138.922711, 1.669039, 0.001133, 140.59175, 3.311799, 141.934896, 1.692457, 8.92E-4, 143.627353, 2.844092, 143.735951, 1.728405, 0.001272, 145.464356, 2.837615, 144.044967, 1.654488, 9.06E-4, 145.699455, 3.111445, 148.509613, 1.633677, 0.001023, 150.14329, 2.943636, 148.698702, 1.661454, 9.49E-4, 150.360156, 2.868667, 149.078138, 1.839482, 0.001043, 150.91762, 3.385742, 150.645283, 1.781554, 0.001018, 152.426837, 3.178044, 152.388199, 1.757326, 9.83E-4, 154.145525, 3.622834, 161.035597, 1.872912, 0.001096, 162.908509, 3.353236, 179.925226, 2.027593, 0.001029, 181.952819, 4.03295, 235.56788, 2.809225, 0.001349, 238.377105,153.76459200000002, 149.078138, 1.757326, 150.91762
8, 11.214812, 797.927858, 1.84024, 0.001271, 799.768098, 10.854066, 798.046592, 1.927971, 0.001335, 799.974563, 10.993918, 803.280144, 1.806004, 0.001059, 805.086148, 13.187198, 822.430499, 1.905296, 0.001011, 824.3357950000001, 11.033793, 828.799119, 1.913077, 0.001343, 830.7121960000001, 10.977173, 829.001741, 1.847982, 9.57E-4, 830.849723, 11.721245, 849.873561, 1.769333, 0.001075, 851.642894, 11.610663, 850.554171, 1.918012, 0.001167, 852.472183, 11.082452, 856.617585, 1.867438, 0.001249, 858.485023, 10.90486, 865.538103, 1.881473, 0.00124, 867.419576, 17.300568, 885.637483, 1.965821, 0.001876, 887.603304, 27.320515, 922.320126, 2.159782, 0.001051, 924.4799079999999,840.8581404999999, 849.873561, 1.905296, 851.642894
16, 18.351893, 1454.672513, 1.979856, 9.97E-4, 1456.652369, 17.681731, 1457.115493, 1.963491, 0.00116, 1459.078984, 17.616713, 1462.653815, 2.025751, 0.001118, 1464.6795659999998, 17.572173, 1468.086147, 2.061441, 0.001232, 1470.147588, 18.479891, 1484.154112, 1.923339, 0.001114, 1486.0774509999999, 17.530664, 1485.555052, 1.979318, 0.001054, 1487.5343699999999, 17.875675, 1486.404973, 2.106178, 0.001078, 1488.511151, 17.78092, 1493.870038, 1.946477, 0.001256, 1495.816515, 17.871406, 1496.123921, 1.959815, 0.00105, 1498.083736, 21.655482, 1500.627618, 1.98217, 0.001182, 1502.609788, 18.889899, 1533.563656, 2.044948, 0.001329, 1535.608604, 28.135537, 1667.330923, 1.966971, 0.001069, 1669.297894,1488.8147753, 1486.404973, 1.98217, 1488.511151
32, 39.913077, 3621.579467, 2.852106, 0.00142, 3624.431573, 39.028294, 3626.664405, 2.991103, 0.001245, 3629.655508, 38.592781, 3640.691491, 2.922968, 0.001135, 3643.614459, 39.311406, 3666.401532, 3.181555, 0.001101, 3669.583087, 41.013521, 3711.76826, 3.086437, 0.001223, 3714.8546969999998, 38.626022, 3730.11713, 2.872813, 0.001041, 3732.989943, 37.787333, 3768.52395, 2.950329, 0.001199, 3771.4742789999996, 39.045804, 3792.175358, 2.993024, 0.001357, 3795.168382, 38.510357, 3858.558723, 2.990217, 0.001211, 3861.54894, 47.885879, 4075.091168, 4.634466, 0.00135, 4079.725634, 40.861843, 4161.459812, 3.567882, 0.001344, 4165.027694, 40.115986, 4208.116065, 3.33152, 0.001322, 4211.447585,3806.364262299999, 3768.52395, 2.993024, 3771.4742789999996
64, 67.881015, 8094.285594, 4.162932, 0.001317, 8098.448526, 71.957331, 8112.283092, 4.509898, 0.001087, 8116.79299, 67.591832, 8132.493319, 4.546892, 0.001621, 8137.040211, 66.110437, 8167.076834, 4.627281, 0.001173, 8171.7041150000005, 68.621994, 8176.957848, 4.305779, 0.001163, 8181.263627, 65.606367, 8198.069828, 4.260284, 0.001169, 8202.330112, 68.823348, 8214.402882, 4.448143, 0.001052, 8218.851025, 68.102803, 8232.417231, 4.20845, 0.001064, 8236.625681, 69.964351, 8253.602486, 4.384483, 0.001052, 8257.986969, 68.321452, 8255.470173, 4.338151, 0.001152, 8259.808324, 65.814556, 8281.755397, 4.409607, 0.003145, 8286.165004, 77.303236, 8468.369396, 4.697515, 0.001276, 8473.066911,8206.856805799998, 8214.402882, 4.409607, 8218.851025
128, 172.821902, 24474.759848, 9.828565, 0.001186, 24484.588413, 170.492958, 25180.184768, 11.77354, 0.00126, 25191.958307999997, 185.080914, 25244.394148, 10.243165, 0.001283, 25254.637313, 157.12826, 25467.501466, 14.46331, 0.001283, 25481.964776, 153.336891, 25510.139426, 10.527551, 0.001519, 25520.666977, 169.61568, 25651.209921, 10.616924, 0.001868, 25661.826845000003, 171.43748, 25667.362822, 14.249111, 0.001326, 25681.611933, 165.2196, 25797.390622, 13.718424, 0.001192, 25811.109045999998, 156.962849, 30676.870376, 15.011131, 0.00134, 30691.881507, 171.948407, 31037.667703, 18.233316, 0.001666, 31055.901019, 188.620321, 31644.672721, 19.274511, 0.001341, 31663.947232, 171.299452, 32084.184647, 18.984051, 0.001317, 32103.168697999998,27201.550495599997, 25667.362822, 14.249111, 25681.611933
256, 279.599746, 65527.904914, 28.457823, 0.001345, 65556.362737, 293.292563, 65991.478587, 25.546031, 0.001685, 66017.02461800001, 316.78203, 66213.238196, 27.516559, 0.001427, 66240.754755, 315.314433, 66214.56793, 31.747596, 0.001349, 66246.315526, 283.285155, 66314.138451, 28.219497, 0.001377, 66342.357948, 306.566499, 66430.788703, 26.167668, 0.00126, 66456.956371, 285.523422, 66431.316707, 26.098387, 0.001524, 66457.41509400001, 270.259428, 66578.620247, 26.671482, 0.001272, 66605.291729, 271.368598, 66744.385556, 27.025294, 0.001415, 66771.41085, 281.977805, 66834.136857, 27.142049, 0.001342, 66861.278906, 359.966165, 66933.940013, 23.717309, 0.001213, 66957.657322, 282.290587, 67917.453458, 26.585373, 0.001537, 67944.038831,66495.6463119, 66431.316707, 27.025294, 66457.41509400001
512, 665.249774, 230766.491736, 75.078525, 0.001315, 230841.570261, 763.686878, 240674.810136, 76.974114, 0.001797, 240751.78425, 620.446403, 242278.550401, 83.584977, 0.00159, 242362.13537799998, 611.426027, 244277.063737, 76.4552, 0.001562, 244353.518937, 657.661411, 244375.533319, 79.824255, 0.001302, 244455.35757400002, 665.484093, 244855.753021, 79.304768, 0.001369, 244935.057789, 639.504208, 245222.323814, 78.459497, 0.001526, 245300.783311, 642.367242, 245704.565836, 78.116526, 0.001287, 245782.682362, 663.367182, 245947.22514, 88.038622, 0.001465, 246035.263762, 644.192766, 246056.952209, 78.706354, 0.001457, 246135.658563, 679.22748, 247275.455925, 82.425315, 0.00586, 247357.88124, 640.626772, 248011.848924, 90.918348, 0.001345, 248102.767272,244747.0123166, 245222.323814, 79.304768, 245300.783311
