scale, load 0 (MB), init 0 (MB), trafo 0 (MB), save 0 (MB), total 0 (MB), load 1 (MB), init 1 (MB), trafo 1 (MB), save 1 (MB), total 1 (MB), load 2 (MB), init 2 (MB), trafo 2 (MB), save 2 (MB), total 2 (MB), load 3 (MB), init 3 (MB), trafo 3 (MB), save 3 (MB), total 3 (MB), load 4 (MB), init 4 (MB), trafo 4 (MB), save 4 (MB), total 4 (MB), load 5 (MB), init 5 (MB), trafo 5 (MB), save 5 (MB), total 5 (MB), load 6 (MB), init 6 (MB), trafo 6 (MB), save 6 (MB), total 6 (MB), load 7 (MB), init 7 (MB), trafo 7 (MB), save 7 (MB), total 7 (MB), load 8 (MB), init 8 (MB), trafo 8 (MB), save 8 (MB), total 8 (MB), load 9 (MB), init 9 (MB), trafo 9 (MB), save 9 (MB), total 9 (MB), load 10 (MB), init 10 (MB), trafo 10 (MB), save 10 (MB), total 10 (MB), load 11 (MB), init 11 (MB), trafo 11 (MB), save 11 (MB), total 11 (MB), avg of inner 10 results (MB), median of inner 10 results (MB)
1, 0, 8, 1, 0, 9, 0, 10, 1, 0, 11, 0, 10, 1, 0, 11, 0, 10, 1, 0, 11, 0, 11, 1, 0, 12, 0, 12, 1, 0, 13, 0, 12, 1, 0, 13, 5, 21, 2, 0, 23, 0, 25, 1, 0, 26, 0, 29, 1, 0, 30, 0, 30, 1, 0, 32, 0, 31, 1, 0, 33,18, 13
1, 0, 8, 1, 0, 9, 0, 8, 1, 0, 9, 0, 9, 1, 0, 10, 0, 12, 1, 0, 13, 0, 12, 1, 0, 13, 0, 12, 1, 0, 13, 0, 12, 1, 0, 13, 0, 18, 0, 0, 19, 0, 28, 1, 0, 29, 0, 29, 1, 0, 30, 0, 29, 1, 0, 30, 0, 36, 0, 0, 37,18, 13
8, 7, 57, 2, 0, 59, 7, 84, 2, 0, 86, 7, 86, 2, 0, 88, 7, 94, 2, 0, 96, 7, 96, 2, 0, 99, 7, 128, 2, 0, 131, 7, 130, 2, 0, 132, 6, 131, 2, 0, 134, 7, 135, 2, 0, 137, 7, 137, 2, 0, 139, 7, 141, 2, 0, 143, 7, 244, 2, 0, 246,118, 132
16, 13, 108, 4, 0, 112, 13, 112, 4, 0, 116, 13, 133, 4, 0, 137, 13, 139, 4, 0, 143, 13, 192, 4, 0, 196, 13, 223, 4, 0, 227, 13, 241, 4, 0, 245, 13, 244, 4, 0, 248, 13, 252, 4, 0, 256, 12, 264, 4, 0, 268, 13, 277, 4, 0, 281, 13, 278, 4, 0, 282,212, 245
32, 29, 292, 10, 0, 302, 29, 327, 10, 0, 337, 28, 351, 10, 0, 361, 29, 354, 10, 0, 364, 29, 358, 10, 0, 368, 29, 741, 10, 0, 751, 29, 759, 10, 0, 769, 29, 778, 10, 0, 788, 29, 792, 10, 0, 802, 29, 798, 10, 0, 808, 29, 860, 10, 0, 870, 29, 880, 10, 0, 890,622, 769
64, 52, 653, 15, 0, 668, 52, 658, 15, 0, 673, 52, 677, 15, 0, 692, 52, 797, 15, 0, 812, 52, 799, 15, 0, 814, 52, 812, 15, 0, 827, 52, 861, 15, 0, 876, 52, 884, 15, 0, 899, 52, 1132, 15, 0, 1147, 52, 1178, 15, 0, 1193, 52, 1330, 15, 0, 1345, 52, 1347, 15, 0, 1362,928, 876
128, 119, 1197, 39, 0, 1236, 119, 1215, 39, 0, 1254, 119, 1246, 39, 0, 1285, 119, 1278, 39, 0, 1317, 119, 1287, 39, 0, 1326, 119, 1431, 39, 0, 1470, 119, 1435, 39, 0, 1474, 119, 1439, 39, 0, 1478, 119, 1442, 39, 0, 1481, 119, 1449, 39, 0, 1488, 119, 1526, 39, 0, 1565, 119, 1746, 39, 0, 1785,1414, 1474
256, 216, 1972, 57, 0, 2029, 216, 2399, 57, 0, 2456, 216, 2409, 57, 0, 2466, 216, 2417, 57, 0, 2474, 216, 2424, 57, 0, 2481, 216, 2435, 57, 0, 2492, 216, 2437, 57, 0, 2494, 216, 2465, 57, 0, 2522, 216, 2518, 57, 0, 2575, 216, 2523, 57, 0, 2580, 216, 2527, 57, 0, 2584, 216, 2727, 57, 0, 2784,2512, 2494
